datetime,Physical memory,Virtual memory,Memory buffers,Cached memory,Shared memory,Swap space,/,/dev/shm,/run,/sys/fs/cgroup,/boot,/run/user/42,/run/user/1035,/run/media/admin/CentOS 7 x86_64,/run/user/1028
2023-05-16 10:50:02,3428644,3927220,44,1841972,205372,498576,15018946,0,51511,0,50651,1,7,4245165,
2023-05-16 10:55:01,3449360,3947936,44,1850848,213564,498576,15018671,0,53559,0,50651,1,7,4245165,
2023-05-16 11:00:01,3450448,3949024,44,1851408,213564,498576,15018714,0,53559,0,50651,1,7,4245165,
2023-05-16 11:05:01,3477232,3975808,44,1860188,221812,498576,15018674,0,55621,0,50651,1,7,4245165,0
2023-05-16 11:10:01,3474228,3972804,44,1844132,205428,498576,15018687,0,51525,0,50651,1,7,4245165,0
2023-05-16 11:15:01,3451224,3949800,44,1847060,205372,498576,15018971,0,51511,0,50651,1,7,4245165,
2023-05-16 11:20:02,3459648,3958224,44,1847716,205372,498576,15019016,0,51511,0,50651,1,7,4245165,
2023-05-16 11:25:02,3536388,4034964,44,1857372,213564,498576,15018981,0,53559,0,50651,1,7,4245165,
2023-05-16 11:30:01,3569504,4068080,44,1857800,213564,498576,15018985,0,53559,0,50651,1,7,4245165,
2023-05-16 11:35:02,3660952,4159528,44,1858532,213564,498576,15019037,0,53559,0,50651,1,7,4245165,
2023-05-16 11:40:01,3650632,4149208,44,1867268,221756,498576,15018766,0,55607,0,50651,1,7,4245165,
2023-05-16 11:45:01,3622264,4120840,44,1851420,205372,498576,15026150,0,51511,0,50651,1,7,4245165,
2023-05-16 11:50:01,3619520,4118096,44,1851968,205372,498576,15026393,0,51511,0,50651,1,7,4245165,
2023-05-16 11:55:01,3597184,4095760,44,1866260,213564,498576,15026450,0,53559,0,50651,1,7,4245165,
2023-05-16 12:00:01,3548740,4047316,44,1866912,213564,498576,15026218,0,53559,0,50651,1,7,4245165,
2023-05-16 12:05:01,3517068,4015616,44,1881624,221756,498548,15026206,0,55607,0,50651,1,7,4245165,
2023-05-16 12:10:01,3516752,4015300,44,1865800,205372,498548,15026257,0,51511,0,50651,1,7,4245165,
2023-05-16 12:15:01,3629304,4127848,44,1866416,205372,498544,15026228,0,51511,0,50651,1,7,4245165,
2023-05-16 12:20:01,3618024,4116568,44,1875180,213564,498544,15026568,0,53559,0,50651,1,7,4245165,
2023-05-16 12:25:01,3631444,4129988,44,1875720,213564,498544,15026196,0,53559,0,50651,1,7,4245165,
2023-05-16 12:30:02,3634992,4133536,44,1884420,221756,498544,15026267,0,55607,0,50651,1,7,4245165,
2023-05-16 12:35:02,3635240,4133784,44,1884704,221756,498544,15026191,0,55607,0,50651,1,7,4245165,
2023-05-16 12:40:02,3717036,4215580,44,1870208,205372,498544,15027286,0,51511,0,50651,1,7,4245165,
2023-05-16 12:45:02,3654960,4153504,44,1858032,205428,498544,14639412,0,51525,0,50651,1,7,4245165,0
2023-05-16 12:50:01,3874508,4376564,44,1953892,202212,502056,14768900,0,51525,0,50651,1,7,4245165,0
2023-05-16 12:55:02,3801720,4306980,44,1744044,199492,505260,14768867,0,51525,0,50651,1,7,4245165,0
2023-05-16 13:00:01,3764036,4269296,44,1753780,207684,505260,14768503,0,53573,0,50651,1,7,4245165,0
2023-05-16 13:05:02,3824604,4329864,44,1786640,207740,505260,14768715,0,53587,0,50651,1,7,4245165,0
2023-05-16 13:10:02,3822872,4328132,44,1786724,207740,505260,14768507,0,53587,0,50651,1,7,4245165,0
2023-05-16 13:15:01,3685836,4192852,44,1681292,206044,507016,14768491,0,53559,0,50651,1,7,4245165,
2023-05-16 13:20:02,3685400,4192416,44,1681532,206044,507016,14768490,0,53559,0,50651,1,7,4245165,
2023-05-16 13:25:02,3348292,3855300,44,1407792,214324,507008,14655796,0,55629,0,50651,1,7,4245165,0
2023-05-16 13:30:01,3896516,4396016,44,1885328,205428,499500,14768610,0,51525,0,50651,1,7,4245165,0
2023-05-16 13:35:02,3542956,4042448,44,1888560,205428,499492,14768932,0,51525,0,50651,1,7,4245165,0
2023-05-16 13:40:02,3525912,4025392,44,1888880,205372,499480,14768906,0,51511,0,50651,1,7,4245165,
2023-05-16 13:45:02,2998944,3498424,44,1425564,205428,499480,14662656,0,51525,0,50651,1,7,4245165,0
2023-05-16 13:50:02,3598460,4097940,44,1912716,213620,499480,14769581,0,53573,0,50651,1,7,4245165,0
2023-05-16 13:55:02,3161676,3661156,44,1492740,213620,499480,14644066,0,53573,0,50651,1,7,4245165,0
2023-05-16 14:00:02,3513492,4012972,44,1816800,213564,499480,14745483,0,53559,0,50651,1,7,4245165,
2023-05-16 14:05:02,3542088,4041568,44,1828476,221812,499480,14745515,0,55621,0,50651,1,7,4245165,0
2023-05-16 14:10:02,3468540,3968020,44,1821548,205372,499480,14744138,0,51511,0,50651,1,7,4245165,
2023-05-16 14:15:01,3543532,4043012,44,1821896,205372,499480,14744329,0,51511,0,50651,1,7,4245165,
2023-05-16 14:20:02,3874372,4376464,44,1626844,202816,502092,14744352,0,51511,0,50651,1,7,4245165,
2023-05-16 14:25:01,3874248,4376340,44,1627136,202816,502092,14744051,0,51511,0,50651,1,7,4245165,
2023-05-16 14:30:02,3880452,4382544,44,1635548,211008,502092,14744109,0,53559,0,50651,1,7,4245165,
2023-05-16 14:35:01,3905560,4407652,44,1635756,211008,502092,14744063,0,53559,0,50651,1,7,4245165,
2023-05-16 14:40:02,3878332,4380424,44,1635996,211008,502092,14744076,0,53559,0,50651,1,7,4245165,
2023-05-16 14:45:02,3904512,4406604,44,1638396,211008,502092,14744074,0,53559,0,50651,1,7,4245165,
2023-05-16 14:50:02,3905264,4407356,44,1638684,211008,502092,14744077,0,53559,0,50651,1,7,4245165,
2023-05-16 14:55:02,3840156,4343272,44,1570008,218236,503116,14744057,0,55607,0,50651,1,7,4245165,
2023-05-16 15:00:02,3784168,4287284,44,1578504,226428,503116,14744069,0,57655,0,50651,1,7,4245165,
2023-05-16 15:05:02,3623984,4127100,44,1579300,226484,503116,14744330,0,57669,0,50651,1,7,4245165,0
2023-05-16 15:10:02,3638312,4141428,44,1579584,226484,503116,14744080,0,57669,0,50651,1,7,4245165,0
2023-05-16 15:15:01,3730856,4233972,44,1587852,234620,503116,14744080,0,59703,0,50651,1,7,4245165,
2023-05-16 15:20:02,3728832,4231948,44,1588108,234620,503116,14744115,0,59703,0,50651,1,7,4245165,
2023-05-16 15:25:02,3600708,4103824,44,1588448,234620,503116,14744328,0,59703,0,50651,1,7,4245165,
2023-05-16 15:30:02,3608284,4111400,44,1596884,242812,503116,14744087,0,61751,0,50651,1,7,4245165,
2023-05-16 15:35:01,3575824,4075420,44,1559712,205372,499596,14744078,0,51511,0,50651,1,7,4245165,
2023-05-16 15:40:02,3574512,4074108,44,1559964,205372,499596,14744087,0,51511,0,50651,1,7,4245165,
2023-05-16 15:45:02,3575992,4075588,44,1560212,205372,499596,14744079,0,51511,0,50651,1,7,4245165,
2023-05-16 15:50:02,3576336,4075932,44,1560460,205372,499596,14744130,0,51511,0,50651,1,7,4245165,
2023-05-16 15:55:02,3248384,3747980,44,1561192,205372,499596,14744087,0,51511,0,50651,1,7,4245165,
2023-05-16 16:00:02,3256756,3756352,44,1561336,205372,499596,14744088,0,51511,0,50651,1,7,4245165,
2023-05-16 16:05:02,3204816,3704412,44,1569832,213564,499596,14744111,0,53559,0,50651,1,7,4245165,
2023-05-16 16:10:01,3170328,3669924,44,1570152,213564,499596,14744116,0,53559,0,50651,1,7,4245165,
2023-05-16 16:15:02,3170400,3669996,44,1570392,213564,499596,14744096,0,53559,0,50651,1,7,4245165,
2023-05-16 16:20:02,3172580,3672176,44,1570640,213564,499596,14744117,0,53559,0,50651,1,7,4245165,
2023-05-16 16:25:02,3180816,3680412,44,1579060,221756,499596,14744098,0,55607,0,50651,1,7,4245165,
2023-05-16 16:30:02,3179008,3678604,44,1579276,221756,499596,14744148,0,51511,0,50651,1,7,4245165,
2023-05-16 16:35:02,3176684,3676280,44,1563128,205372,499596,14744100,0,51511,0,50651,1,7,4245165,
2023-05-16 16:40:01,3184588,3684184,44,1563420,205372,499596,14744376,0,51511,0,50651,1,7,4245165,
2023-05-16 16:45:01,3222232,3721828,44,1563664,205372,499596,14744124,0,51511,0,50651,1,7,4245165,
2023-05-16 16:50:02,3282920,3782516,44,1563936,205372,499596,14744131,0,51511,0,50651,1,7,4245165,
2023-05-16 16:55:02,3302320,3801908,44,1572416,213564,499588,14744132,0,53559,0,50651,1,7,4245165,
2023-05-16 17:00:01,3299096,3798684,44,1572664,213564,499588,14750497,0,53559,0,50651,1,7,4245165,
2023-05-16 17:05:02,3335580,3835168,44,1579444,213620,499588,14750514,0,53573,0,50651,1,7,4245165,0
2023-05-16 17:10:02,3318824,3818412,44,1582332,213564,499588,14750933,0,53559,0,50651,1,7,4245165,
2023-05-16 17:15:02,3340772,3840360,44,1590880,221756,499588,14750859,0,55607,0,50651,1,7,4245165,
2023-05-16 17:20:02,3353024,3852612,44,1599240,229948,499588,14750626,0,57655,0,50651,1,7,4245165,
2023-05-16 17:25:02,3355636,3855224,44,1599348,229948,499588,14750599,0,57655,0,50651,1,7,4245165,
2023-05-16 17:30:02,3355156,3854744,44,1599524,229948,499588,14750610,0,57655,0,50651,1,7,4245165,
2023-05-16 17:35:01,3435136,3934724,44,1599764,229948,499588,14750615,0,57655,0,50651,1,7,4245165,
2023-05-16 17:40:02,3434680,3934268,44,1600052,229948,499588,14750956,0,57655,0,50651,1,7,4245165,
2023-05-16 17:45:02,3395424,3895012,44,1608604,238140,499588,14751269,0,59703,0,50651,1,7,4245165,
2023-05-16 17:50:01,3395284,3894872,44,1608888,238140,499588,14751072,0,59703,0,50651,1,7,4245165,
2023-05-16 17:55:01,3404580,3904160,44,1609140,238140,499580,14751065,0,59703,0,50651,1,7,4245165,
2023-05-16 18:00:02,3404588,3904168,44,1609384,238140,499580,14751072,0,59703,0,50651,1,7,4245165,
2023-05-16 18:05:01,3417312,3916892,44,1621304,246332,499580,14751067,0,61751,0,50651,1,7,4245165,
2023-05-16 18:10:02,3376172,3875752,44,1580584,205372,499580,14751089,0,51511,0,50651,1,7,4245165,
2023-05-16 18:15:02,3376804,3876384,44,1580896,205372,499580,14751069,0,51511,0,50651,1,7,4245165,
2023-05-16 18:20:01,3410972,3910552,44,1581148,205372,499580,14751090,0,51511,0,50651,1,7,4245165,
2023-05-16 18:25:02,3450340,3949920,44,1581440,205372,499580,14751338,0,51511,0,50651,1,7,4245165,
2023-05-16 18:30:02,3416888,3916468,44,1589892,213564,499580,14751119,0,53559,0,50651,1,7,4245165,
2023-05-16 18:35:02,3419696,3919276,44,1590164,213564,499580,14751880,0,53559,0,50651,1,7,4245165,
2023-05-16 18:40:02,3391564,3891144,44,1590356,213564,499580,14751627,0,53559,0,50651,1,7,4245165,
2023-05-16 18:45:01,3391332,3890912,44,1590560,213564,499580,14751655,0,53559,0,50651,1,7,4245165,
2023-05-16 18:50:02,3391348,3890928,44,1590668,213564,499580,14751652,0,53559,0,50651,1,7,4245165,
2023-05-16 18:55:02,3391472,3891052,44,1590836,213564,499580,14751613,0,53559,0,50651,1,7,4245165,
2023-05-16 19:00:02,3197196,3696776,44,1599324,221756,499580,14751875,0,55607,0,50651,1,7,4245165,
2023-05-16 19:05:02,3199068,3698648,44,1583328,205428,499580,14751620,0,51525,0,50651,1,7,4245165,0
2023-05-16 19:10:02,3185812,3685392,44,1586324,205372,499580,14751658,0,51511,0,50651,1,7,4245165,
2023-05-16 19:15:02,3186240,3685820,44,1586624,205372,499580,14751622,0,51511,0,50651,1,7,4245165,
2023-05-16 19:20:01,3186440,3686020,44,1586876,205372,499580,14751635,0,51511,0,50651,1,7,4245165,
2023-05-16 19:25:02,3194864,3694444,44,1595328,213564,499580,14751624,0,53559,0,50651,1,7,4245165,
2023-05-16 19:30:02,3216468,3716048,44,1595592,213564,499580,14751637,0,53559,0,50651,1,7,4245165,
2023-05-16 19:35:02,3223156,3722736,44,1595856,213564,499580,14751643,0,53559,0,50651,1,7,4245165,
2023-05-16 19:40:02,3222596,3722176,44,1596092,213564,499580,14752430,0,53559,0,50651,1,7,4245165,
2023-05-16 19:45:01,3231288,3730868,44,1604540,221756,499580,14752399,0,55607,0,50651,1,7,4245165,
2023-05-16 19:50:02,3214704,3714284,44,1588424,205372,499580,14752408,0,51511,0,50651,1,7,4245165,
2023-05-16 19:55:01,3215436,3715016,44,1588676,205372,499580,14752401,0,51511,0,50651,1,7,4245165,
2023-05-16 20:00:02,3215728,3715308,44,1588928,205372,499580,14752408,0,51511,0,50651,1,7,4245165,
2023-05-16 20:05:01,3159596,3659176,44,1589376,205428,499580,14752672,0,51525,0,50651,1,7,4245165,0
2023-05-16 20:10:02,3183056,3682636,44,1597760,213620,499580,14752423,0,53573,0,50651,1,7,4245165,0
2023-05-16 20:15:02,3172568,3672148,44,1602616,213564,499580,14752408,0,53559,0,50651,1,7,4245165,
2023-05-16 20:20:02,3178040,3677620,44,1602816,213564,499580,14752979,0,53559,0,50651,1,7,4245165,
2023-05-16 20:25:01,3178412,3677992,44,1603052,213564,499580,14752891,0,53559,0,50651,1,7,4245165,
2023-05-16 20:30:02,3178660,3678240,44,1603304,213564,499580,14752912,0,53559,0,50651,1,7,4245165,
2023-05-16 20:35:01,3178800,3678380,44,1603552,213564,499580,14745134,0,53559,0,50651,1,7,4245165,
2023-05-16 20:40:02,3193764,3693344,44,1612016,221756,499580,14745165,0,55607,0,50651,1,7,4245165,
2023-05-16 20:45:02,3178420,3678000,44,1595864,205372,499580,14745136,0,51511,0,50651,1,7,4245165,
2023-05-16 20:50:01,3178848,3678428,44,1596128,205372,499580,14745173,0,51511,0,50651,1,7,4245165,
2023-05-16 20:55:02,3179180,3678760,44,1596396,205372,499580,14745650,0,51511,0,50651,1,7,4245165,
2023-05-16 21:00:02,3179268,3678848,44,1596648,205372,499580,14745666,0,51511,0,50651,1,7,4245165,
2023-05-16 21:05:01,3191920,3691500,44,1608540,213564,499580,14745653,0,53559,0,50651,1,7,4245165,
2023-05-16 21:10:02,3191632,3691212,44,1608780,213564,499580,14746391,0,53559,0,50651,1,7,4245165,
2023-05-16 21:15:01,3192208,3691788,44,1609040,213564,499580,14746360,0,53559,0,50651,1,7,4245165,
2023-05-16 21:20:02,3192680,3692260,44,1609280,213564,499580,14746373,0,53559,0,50651,1,7,4245165,
2023-05-16 21:25:01,3200756,3700336,44,1617756,221756,499580,14746361,0,55607,0,50651,1,7,4245165,
2023-05-16 21:30:02,3185016,3684596,44,1601620,205372,499580,14746418,0,51511,0,50651,1,7,4245165,
2023-05-16 21:35:01,3184728,3684308,44,1601868,205372,499580,14746363,0,51511,0,50651,1,7,4245165,
2023-05-16 21:40:02,3184908,3684488,44,1601964,205372,499580,14746391,0,51511,0,50651,1,7,4245165,
2023-05-16 21:45:02,3185224,3684804,44,1602128,205372,499580,14746365,0,51511,0,50651,1,7,4245165,
2023-05-16 21:50:02,3191860,3691440,44,1602372,205372,499580,14746377,0,51511,0,50651,1,7,4245165,
2023-05-16 21:55:02,3199960,3699540,44,1610828,213564,499580,14746369,0,53559,0,50651,1,7,4245165,
2023-05-16 22:00:01,3189744,3689324,44,1611108,213564,499580,14747016,0,53559,0,50651,1,7,4245165,
2023-05-16 22:05:02,3206772,3706352,44,1611568,213620,499580,14746949,0,53573,0,50651,1,7,4245165,0
2023-05-16 22:10:02,3205256,3704836,44,1611804,213620,499580,14746971,0,53573,0,50651,1,7,4245165,0
2023-05-16 22:15:02,3460708,3960288,44,1622956,221756,499580,14746970,0,55607,0,50651,1,7,4245165,
2023-05-16 22:20:02,3443340,3942920,44,1606868,205372,499580,14746991,0,51511,0,50651,1,7,4245165,
2023-05-16 22:25:01,3447704,3947284,44,1607132,205372,499580,14747210,0,51511,0,50651,1,7,4245165,
2023-05-16 22:30:02,3441380,3940960,44,1607400,205372,499580,14746970,0,51511,0,50651,1,7,4245165,
2023-05-16 22:35:02,3513184,4012764,44,1607652,205372,499580,14746951,0,51511,0,50651,1,7,4245165,
2023-05-16 22:40:02,3521472,4021052,44,1616172,213620,499580,14746971,0,53559,0,50651,1,7,4245165,
2023-05-16 22:45:01,3519360,4018940,44,1616284,213564,499580,14746955,0,53559,0,50651,1,7,4245165,
2023-05-16 22:50:02,3520576,4020156,44,1616424,213564,499580,14748630,0,53559,0,50651,1,7,4245165,
2023-05-16 22:55:02,3519540,4019120,44,1616548,213564,499580,14748610,0,53559,0,50651,1,7,4245165,
2023-05-16 23:00:02,3519120,4018700,44,1616672,213564,499580,14748621,0,53559,0,50651,1,7,4245165,
2023-05-16 23:05:02,3536320,4035900,44,1616952,213620,499580,14748606,0,53573,0,50651,1,7,4245165,0
2023-05-16 23:10:02,3535888,4035468,44,1617072,213620,499580,14748635,0,53573,0,50651,1,7,4245165,0
2023-05-16 23:15:01,3522668,4022248,44,1619808,213564,499580,14748609,0,53559,0,50651,1,7,4245165,
2023-05-16 23:20:02,3530216,4029796,44,1628144,221756,499580,14748622,0,55607,0,50651,1,7,4245165,
2023-05-16 23:25:02,3531580,4031160,44,1628272,221756,499580,14748610,0,55607,0,50651,1,7,4245165,
2023-05-16 23:30:02,3538392,4037972,44,1628420,221756,499580,14748622,0,55607,0,50651,1,7,4245165,
2023-05-16 23:35:02,3539012,4038592,44,1628548,221756,499580,14748611,0,55607,0,50651,1,7,4245165,
2023-05-16 23:40:02,3547044,4046624,44,1636860,229948,499580,14748635,0,57655,0,50651,1,7,4245165,
2023-05-16 23:45:02,3547584,4047164,44,1637004,229948,499580,14748614,0,57655,0,50651,1,7,4245165,
2023-05-16 23:50:02,3402260,3901840,44,1637168,229948,499580,14748624,0,57655,0,50651,1,7,4245165,
2023-05-16 23:55:02,3407672,3907252,44,1641920,229948,499580,14747489,0,57655,0,50651,1,7,4245165,
2023-05-17 00:00:02,3406596,3906172,44,1642052,229948,499576,14747496,0,57655,0,50651,1,7,4245165,
2023-05-17 00:05:02,3424632,3924208,44,1642384,230004,499576,14747491,0,57669,0,50651,1,7,4245165,0
2023-05-17 00:10:02,3424228,3923804,44,1642508,230004,499576,14747508,0,57669,0,50651,1,7,4245165,0
2023-05-17 00:15:01,3465892,3965468,44,1653828,238140,499576,14747493,0,59703,0,50651,1,7,4245165,
2023-05-17 00:20:02,3465288,3964864,44,1653980,238140,499576,14747500,0,59703,0,50651,1,7,4245165,
2023-05-17 00:25:02,3466324,3965900,44,1654168,238140,499576,14747495,0,59703,0,50651,1,7,4245165,
2023-05-17 00:30:01,3466116,3965692,44,1654292,238140,499576,14748301,0,59703,0,50651,1,7,4245165,
2023-05-17 00:35:02,3466432,3966008,44,1654440,238140,499576,14748296,0,59703,0,50651,1,7,4245165,
2023-05-17 00:40:02,3466624,3966200,44,1654548,238140,499576,14748307,0,59703,0,50651,1,7,4245165,
2023-05-17 00:45:02,3467000,3966576,44,1654684,238140,499576,14748299,0,59703,0,50651,1,7,4245165,
2023-05-17 00:50:02,3467216,3966792,44,1654864,238196,499576,14748305,0,59703,0,50651,1,7,4245165,
2023-05-17 00:55:02,3475004,3974580,44,1663112,246332,499576,14748444,0,61751,0,50651,1,7,4245165,
2023-05-17 01:00:02,3476644,3976220,44,1663284,246332,499576,14748468,0,61751,0,50651,1,7,4245165,
2023-05-17 01:05:02,3479828,3979404,44,1666352,246332,499576,14748450,0,61751,0,50651,1,7,4245165,
2023-05-17 01:10:02,3479564,3979140,44,1666384,246332,499576,14748450,0,61751,0,50651,1,7,4245165,
2023-05-17 01:15:02,3492212,3991788,44,1666532,246332,499576,14748471,0,61751,0,50651,1,7,4245165,
2023-05-17 01:20:02,3460592,3960168,44,1625692,205372,499576,14748469,0,51511,0,50651,1,7,4245165,
2023-05-17 01:25:01,3460276,3959852,44,1625824,205372,499576,14749657,0,51511,0,50651,1,7,4245165,
2023-05-17 01:30:02,3460288,3959864,44,1625936,205372,499576,14749664,0,51511,0,50651,1,7,4245165,
2023-05-17 01:35:01,3460964,3960540,44,1626068,205372,499576,14749659,0,51511,0,50651,1,7,4245165,
2023-05-17 01:40:02,3459508,3959084,44,1626180,205372,499576,14749774,0,51511,0,50651,1,7,4245165,
2023-05-17 01:45:02,3460840,3960416,44,1626296,205372,499576,14749772,0,51511,0,50651,1,7,4245165,
2023-05-17 01:50:02,3461020,3960596,44,1626404,205372,499576,14749830,0,51511,0,50651,1,7,4245165,
2023-05-17 01:55:02,3461104,3960680,44,1626524,205372,499576,14749851,0,51511,0,50651,1,7,4245165,
2023-05-17 02:00:02,3461212,3960788,44,1626640,205372,499576,14749859,0,51511,0,50651,1,7,4245165,
2023-05-17 02:05:02,3472124,3971700,44,1637840,213564,499576,14749840,0,53559,0,50651,1,7,4245165,
2023-05-17 02:10:01,3472896,3972472,44,1637904,213564,499576,14749865,0,53559,0,50651,1,7,4245165,
2023-05-17 02:15:02,3472736,3972312,44,1638040,213564,499576,14749842,0,53559,0,50651,1,7,4245165,
2023-05-17 02:20:01,3472484,3972060,44,1638084,213564,499576,14749860,0,53559,0,50651,1,7,4245165,
2023-05-17 02:25:02,3472808,3972384,44,1638228,213564,499576,14749843,0,53559,0,50651,1,7,4245165,
2023-05-17 02:30:02,3473288,3972864,44,1638280,213564,499576,14749860,0,53559,0,50651,1,7,4245165,
2023-05-17 02:35:02,3473108,3972680,44,1638400,213564,499572,14749845,0,53559,0,50651,1,7,4245165,
2023-05-17 02:40:01,3473288,3972860,44,1638512,213564,499572,14749897,0,53559,0,50651,1,7,4245165,
2023-05-17 02:45:02,3473852,3973424,44,1638648,213564,499572,14749847,0,53559,0,50651,1,7,4245165,
2023-05-17 02:50:02,3473728,3973300,44,1638772,213564,499572,14749861,0,53559,0,50651,1,7,4245165,
2023-05-17 02:55:02,3474048,3973620,44,1638908,213564,499572,14749848,0,53559,0,50651,1,7,4245165,
2023-05-17 03:00:02,3473996,3973568,44,1639036,213564,499572,14749897,0,53559,0,50651,1,7,4245165,
2023-05-17 03:05:02,3324900,3824472,44,1647432,221812,499572,14750241,0,55621,0,50651,1,7,4245165,0
2023-05-17 03:10:02,3311836,3811408,44,1650516,221812,499572,14750292,0,55621,0,50651,1,7,4245165,0
2023-05-17 03:15:02,3312488,3812060,44,1650672,221812,499572,14750269,0,55621,0,50651,1,7,4245165,0
2023-05-17 03:20:01,3312488,3812060,44,1650796,221812,499572,14750378,0,55621,0,50651,1,7,4245165,0
2023-05-17 03:25:02,3312736,3812304,44,1650944,221812,499568,14750335,0,55621,0,50651,1,7,4245165,0
2023-05-17 03:30:02,3295780,3795348,44,1634688,205428,499568,14750344,0,51525,0,50651,1,7,4245165,0
2023-05-17 03:35:01,3296864,3796432,44,1634828,205428,499568,14750336,0,51525,0,50651,1,7,4245165,0
2023-05-17 03:40:02,3296780,3796348,44,1634956,205428,499568,14750472,0,51525,0,50651,1,7,4245165,0
2023-05-17 03:45:02,3297168,3796736,44,1635088,205428,499568,14750498,0,51525,0,50651,1,7,4245165,0
2023-05-17 03:50:02,3312920,3812488,44,1635232,205428,499568,14750566,0,51525,0,50651,1,7,4245165,0
2023-05-17 03:55:02,3312996,3812564,44,1635352,205428,499568,14750578,0,51525,0,50651,1,7,4245165,0
2023-05-17 04:00:02,3312684,3812252,44,1635484,205428,499568,14750632,0,51525,0,50651,1,7,4245165,0
2023-05-17 04:05:02,3329784,3829352,44,1635644,205460,499568,14750583,0,51533,0,50651,1,7,4245165,0
2023-05-17 04:10:01,3338076,3837644,44,1644060,213652,499568,14750751,0,53581,0,50651,1,7,4245165,0
2023-05-17 04:15:01,3325084,3824652,44,1647192,213620,499568,14752784,0,53573,0,50651,1,7,4245165,0
2023-05-17 04:20:02,3327884,3827452,44,1647316,213620,499568,14752818,0,53573,0,50651,1,7,4245165,0
2023-05-17 04:25:02,3325164,3824732,44,1647476,213620,499568,14752811,0,53573,0,50651,1,7,4245165,0
2023-05-17 04:30:01,3325684,3825252,44,1647600,213620,499568,14752782,0,53573,0,50651,1,7,4245165,0
2023-05-17 04:35:01,3325892,3825460,44,1647740,213620,499568,14752901,0,53573,0,50651,1,7,4245165,0
2023-05-17 04:40:02,3325404,3824972,44,1647864,213620,499568,14752896,0,53573,0,50651,1,7,4245165,0
2023-05-17 04:45:02,3326072,3825640,44,1648016,213620,499568,14752882,0,53573,0,50651,1,7,4245165,0
2023-05-17 04:50:01,3326388,3825956,44,1648140,213620,499568,14752882,0,53573,0,50651,1,7,4245165,0
2023-05-17 04:55:02,3326512,3826080,44,1648272,213620,499568,14752883,0,53573,0,50651,1,7,4245165,0
2023-05-17 05:00:02,3334324,3833888,44,1656600,221812,499564,14752927,0,55621,0,50651,1,7,4245165,0
2023-05-17 05:05:02,3338540,3838104,44,1660756,221812,499564,14752885,0,55621,0,50651,1,7,4245165,0
2023-05-17 05:10:02,3339456,3839020,44,1661016,221840,499564,14753137,0,55621,0,50651,1,7,4245165,0
2023-05-17 05:15:02,3339424,3838988,44,1661124,221812,499564,14753126,0,55621,0,50651,1,7,4245165,0
2023-05-17 05:20:01,3322408,3821972,44,1644864,205428,499564,14753252,0,51525,0,50651,1,7,4245165,0
2023-05-17 05:25:02,3323128,3822692,44,1645004,205428,499564,14753193,0,51525,0,50651,1,7,4245165,0
2023-05-17 05:30:02,3323656,3823220,44,1645132,205428,499564,14753202,0,51525,0,50651,1,7,4245165,0
2023-05-17 05:35:02,3324280,3823844,44,1645268,205428,499564,14753311,0,51525,0,50651,1,7,4245165,0
2023-05-17 05:40:02,3323136,3822700,44,1645392,205428,499564,14753351,0,51525,0,50651,1,7,4245165,0
2023-05-17 05:45:02,3323660,3823224,44,1645528,205428,499564,14753323,0,51525,0,50651,1,7,4245165,0
2023-05-17 05:50:02,3324032,3823596,44,1645652,205428,499564,14753439,0,51525,0,50651,1,7,4245165,0
2023-05-17 05:55:02,3323924,3823488,44,1645792,205428,499564,14753390,0,51525,0,50651,1,7,4245165,0
2023-05-17 06:00:02,3332256,3831820,44,1654108,213620,499564,14753427,0,53573,0,50651,1,7,4245165,0
2023-05-17 06:05:02,3348704,3848268,44,1654280,213652,499564,14753508,0,53581,0,50651,1,7,4245165,0
2023-05-17 06:10:01,3370472,3870036,44,1691820,213620,499564,14753523,0,53573,0,50651,1,7,4245165,0
2023-05-17 06:15:01,3369340,3868904,44,1691960,213620,499564,14753634,0,53573,0,50651,1,7,4245165,0
2023-05-17 06:20:02,3370596,3870160,44,1692088,213620,499564,14753603,0,53573,0,50651,1,7,4245165,0
2023-05-17 06:25:02,3370496,3870060,44,1692224,213620,499564,14753655,0,53573,0,50651,1,7,4245165,0
2023-05-17 06:30:02,3414460,3914024,44,1748756,213564,499564,14753765,0,53559,0,50651,1,7,4245165,
2023-05-17 06:35:02,3414644,3914208,44,1748896,213564,499564,14753686,0,53559,0,50651,1,7,4245165,
2023-05-17 06:40:02,3414612,3914176,44,1749024,213564,499564,14749755,0,53559,0,50651,1,7,4245165,
2023-05-17 06:45:02,3423308,3922872,44,1757352,221756,499564,14749719,0,55607,0,50651,1,7,4245165,
2023-05-17 06:50:02,3423224,3922788,44,1757480,221756,499564,14749878,0,55607,0,50651,1,7,4245165,
2023-05-17 06:55:01,3423416,3922980,44,1757628,221756,499564,14750014,0,55607,0,50651,1,7,4245165,
2023-05-17 07:00:02,3423788,3923352,44,1757752,221756,499564,14750064,0,55607,0,50651,1,7,4245165,
2023-05-17 07:05:01,3440144,3939708,44,1757952,221812,499564,14750055,0,55621,0,50651,1,7,4245165,0
2023-05-17 07:10:02,3423956,3923520,44,1741796,205428,499564,14750040,0,51525,0,50651,1,7,4245165,0
2023-05-17 07:15:02,3410520,3910084,44,1744672,205372,499564,14750035,0,51511,0,50651,1,7,4245165,
